id,date,store_nbr,family,sales,onpromotion
3620,1/3/2013,10,"LIQUOR,WINE,BEER",2,0
3653,1/3/2013,11,"LIQUOR,WINE,BEER",19,0
3686,1/3/2013,12,"LIQUOR,WINE,BEER",13,0
3719,1/3/2013,13,"LIQUOR,WINE,BEER",20,0
3752,1/3/2013,14,"LIQUOR,WINE,BEER",22,0
3785,1/3/2013,15,"LIQUOR,WINE,BEER",13,0
3818,1/3/2013,16,"LIQUOR,WINE,BEER",11,0
3851,1/3/2013,17,"LIQUOR,WINE,BEER",17,0
3884,1/3/2013,18,"LIQUOR,WINE,BEER",63,0
3917,1/3/2013,19,"LIQUOR,WINE,BEER",30,0
3950,1/3/2013,2,"LIQUOR,WINE,BEER",22,0
3983,1/3/2013,20,"LIQUOR,WINE,BEER",0,0
4016,1/3/2013,21,"LIQUOR,WINE,BEER",0,0
4049,1/3/2013,22,"LIQUOR,WINE,BEER",0,0
4082,1/3/2013,23,"LIQUOR,WINE,BEER",74,0
4115,1/3/2013,24,"LIQUOR,WINE,BEER",92,0
4148,1/3/2013,25,"LIQUOR,WINE,BEER",73,0
4181,1/3/2013,26,"LIQUOR,WINE,BEER",6,0
4214,1/3/2013,27,"LIQUOR,WINE,BEER",28,0
4247,1/3/2013,28,"LIQUOR,WINE,BEER",16,0
4280,1/3/2013,29,"LIQUOR,WINE,BEER",0,0
4313,1/3/2013,3,"LIQUOR,WINE,BEER",144,0
4346,1/3/2013,30,"LIQUOR,WINE,BEER",62,0
4379,1/3/2013,31,"LIQUOR,WINE,BEER",7,0
4412,1/3/2013,32,"LIQUOR,WINE,BEER",5,0
4445,1/3/2013,33,"LIQUOR,WINE,BEER",33,0
4478,1/3/2013,34,"LIQUOR,WINE,BEER",66,0
4511,1/3/2013,35,"LIQUOR,WINE,BEER",41,0
4544,1/3/2013,36,"LIQUOR,WINE,BEER",0,0
4577,1/3/2013,37,"LIQUOR,WINE,BEER",59,0
4610,1/3/2013,38,"LIQUOR,WINE,BEER",63,0
4643,1/3/2013,39,"LIQUOR,WINE,BEER",47,0
4676,1/3/2013,4,"LIQUOR,WINE,BEER",31,0
4709,1/3/2013,40,"LIQUOR,WINE,BEER",14,0
4742,1/3/2013,41,"LIQUOR,WINE,BEER",0,0
4775,1/3/2013,42,"LIQUOR,WINE,BEER",0,0
4808,1/3/2013,43,"LIQUOR,WINE,BEER",47,0
4841,1/3/2013,44,"LIQUOR,WINE,BEER",207,0
4874,1/3/2013,45,"LIQUOR,WINE,BEER",86,0
4907,1/3/2013,46,"LIQUOR,WINE,BEER",70,0
4940,1/3/2013,47,"LIQUOR,WINE,BEER",98,0
4973,1/3/2013,48,"LIQUOR,WINE,BEER",49,0
5006,1/3/2013,49,"LIQUOR,WINE,BEER",106,0
5039,1/3/2013,5,"LIQUOR,WINE,BEER",47,0
5072,1/3/2013,50,"LIQUOR,WINE,BEER",187,0
5105,1/3/2013,51,"LIQUOR,WINE,BEER",121,0
5138,1/3/2013,52,"LIQUOR,WINE,BEER",0,0
5171,1/3/2013,53,"LIQUOR,WINE,BEER",0,0
5204,1/3/2013,54,"LIQUOR,WINE,BEER",33,0
5237,1/3/2013,6,"LIQUOR,WINE,BEER",44,0
5270,1/3/2013,7,"LIQUOR,WINE,BEER",89,0
5303,1/3/2013,8,"LIQUOR,WINE,BEER",96,0
5336,1/3/2013,9,"LIQUOR,WINE,BEER",37,0
5369,1/4/2013,1,"LIQUOR,WINE,BEER",102,0
5402,1/4/2013,10,"LIQUOR,WINE,BEER",8,0
5435,1/4/2013,11,"LIQUOR,WINE,BEER",32,0
5468,1/4/2013,12,"LIQUOR,WINE,BEER",14,0
5501,1/4/2013,13,"LIQUOR,WINE,BEER",33,0
5534,1/4/2013,14,"LIQUOR,WINE,BEER",42,0
5567,1/4/2013,15,"LIQUOR,WINE,BEER",22,0
5600,1/4/2013,16,"LIQUOR,WINE,BEER",22,0
5633,1/4/2013,17,"LIQUOR,WINE,BEER",19,0
5666,1/4/2013,18,"LIQUOR,WINE,BEER",42,0
5699,1/4/2013,19,"LIQUOR,WINE,BEER",18,0
5732,1/4/2013,2,"LIQUOR,WINE,BEER",80,0
5765,1/4/2013,20,"LIQUOR,WINE,BEER",0,0
5798,1/4/2013,21,"LIQUOR,WINE,BEER",0,0
5831,1/4/2013,22,"LIQUOR,WINE,BEER",0,0
5864,1/4/2013,23,"LIQUOR,WINE,BEER",286,0
5897,1/4/2013,24,"LIQUOR,WINE,BEER",99,0
5930,1/4/2013,25,"LIQUOR,WINE,BEER",136,0
5963,1/4/2013,26,"LIQUOR,WINE,BEER",39,0
5996,1/4/2013,27,"LIQUOR,WINE,BEER",58,0
6029,1/4/2013,28,"LIQUOR,WINE,BEER",67,0
6062,1/4/2013,29,"LIQUOR,WINE,BEER",0,0
6095,1/4/2013,3,"LIQUOR,WINE,BEER",300,0
6128,1/4/2013,30,"LIQUOR,WINE,BEER",41,0
6161,1/4/2013,31,"LIQUOR,WINE,BEER",14,0
6194,1/4/2013,32,"LIQUOR,WINE,BEER",592,0
6227,1/4/2013,33,"LIQUOR,WINE,BEER",33,0
6260,1/4/2013,34,"LIQUOR,WINE,BEER",123,0
6293,1/4/2013,35,"LIQUOR,WINE,BEER",70,0
6326,1/4/2013,36,"LIQUOR,WINE,BEER",0,0
6359,1/4/2013,37,"LIQUOR,WINE,BEER",128,0
6392,1/4/2013,38,"LIQUOR,WINE,BEER",75,0
6425,1/4/2013,39,"LIQUOR,WINE,BEER",51,0
6458,1/4/2013,4,"LIQUOR,WINE,BEER",61,0
6491,1/4/2013,40,"LIQUOR,WINE,BEER",40,0
6524,1/4/2013,41,"LIQUOR,WINE,BEER",45,0
6557,1/4/2013,42,"LIQUOR,WINE,BEER",0,0
6590,1/4/2013,43,"LIQUOR,WINE,BEER",231,0
6623,1/4/2013,44,"LIQUOR,WINE,BEER",284,0
6656,1/4/2013,45,"LIQUOR,WINE,BEER",187,0
6689,1/4/2013,46,"LIQUOR,WINE,BEER",91,0
6722,1/4/2013,47,"LIQUOR,WINE,BEER",157,0
6755,1/4/2013,48,"LIQUOR,WINE,BEER",112,0
6788,1/4/2013,49,"LIQUOR,WINE,BEER",200,0
6821,1/4/2013,5,"LIQUOR,WINE,BEER",46,0
6854,1/4/2013,50,"LIQUOR,WINE,BEER",107,0
6887,1/4/2013,51,"LIQUOR,WINE,BEER",165,0
6920,1/4/2013,52,"LIQUOR,WINE,BEER",0,0
6953,1/4/2013,53,"LIQUOR,WINE,BEER",0,0
6986,1/4/2013,54,"LIQUOR,WINE,BEER",33,0
7019,1/4/2013,6,"LIQUOR,WINE,BEER",101,0
7052,1/4/2013,7,"LIQUOR,WINE,BEER",147,0
7085,1/4/2013,8,"LIQUOR,WINE,BEER",189,0
7118,1/4/2013,9,"LIQUOR,WINE,BEER",54,0
7151,1/5/2013,1,"LIQUOR,WINE,BEER",159,0
7184,1/5/2013,10,"LIQUOR,WINE,BEER",26,0
7217,1/5/2013,11,"LIQUOR,WINE,BEER",92,0
7250,1/5/2013,12,"LIQUOR,WINE,BEER",61,0
7283,1/5/2013,13,"LIQUOR,WINE,BEER",51,0
7316,1/5/2013,14,"LIQUOR,WINE,BEER",46,0
7349,1/5/2013,15,"LIQUOR,WINE,BEER",62,0
7382,1/5/2013,16,"LIQUOR,WINE,BEER",53,0
7415,1/5/2013,17,"LIQUOR,WINE,BEER",44,0
7448,1/5/2013,18,"LIQUOR,WINE,BEER",85,0
7481,1/5/2013,19,"LIQUOR,WINE,BEER",5,0
7514,1/5/2013,2,"LIQUOR,WINE,BEER",105,0
7547,1/5/2013,20,"LIQUOR,WINE,BEER",0,0
7580,1/5/2013,21,"LIQUOR,WINE,BEER",0,0
7613,1/5/2013,22,"LIQUOR,WINE,BEER",0,0
7646,1/5/2013,23,"LIQUOR,WINE,BEER",110,0
7679,1/5/2013,24,"LIQUOR,WINE,BEER",169,0
7712,1/5/2013,25,"LIQUOR,WINE,BEER",261,0
7745,1/5/2013,26,"LIQUOR,WINE,BEER",80,0
7778,1/5/2013,27,"LIQUOR,WINE,BEER",236,0
7811,1/5/2013,28,"LIQUOR,WINE,BEER",205,0
7844,1/5/2013,29,"LIQUOR,WINE,BEER",0,0
7877,1/5/2013,3,"LIQUOR,WINE,BEER",382,0
7910,1/5/2013,30,"LIQUOR,WINE,BEER",153,0
7943,1/5/2013,31,"LIQUOR,WINE,BEER",5,0
7976,1/5/2013,32,"LIQUOR,WINE,BEER",72,0
8009,1/5/2013,33,"LIQUOR,WINE,BEER",172,0
8042,1/5/2013,34,"LIQUOR,WINE,BEER",368,0
8075,1/5/2013,35,"LIQUOR,WINE,BEER",112,0
8108,1/5/2013,36,"LIQUOR,WINE,BEER",0,0
8141,1/5/2013,37,"LIQUOR,WINE,BEER",170,0
8174,1/5/2013,38,"LIQUOR,WINE,BEER",119,0
8207,1/5/2013,39,"LIQUOR,WINE,BEER",81,0
8240,1/5/2013,4,"LIQUOR,WINE,BEER",171,0
8273,1/5/2013,40,"LIQUOR,WINE,BEER",42,0
8306,1/5/2013,41,"LIQUOR,WINE,BEER",83,0
8339,1/5/2013,42,"LIQUOR,WINE,BEER",0,0
8372,1/5/2013,43,"LIQUOR,WINE,BEER",144,0
8405,1/5/2013,44,"LIQUOR,WINE,BEER",478,0
8438,1/5/2013,45,"LIQUOR,WINE,BEER",270,0
8471,1/5/2013,46,"LIQUOR,WINE,BEER",150,0
8504,1/5/2013,47,"LIQUOR,WINE,BEER",241,0
8537,1/5/2013,48,"LIQUOR,WINE,BEER",179,0
8570,1/5/2013,49,"LIQUOR,WINE,BEER",196,0
8603,1/5/2013,5,"LIQUOR,WINE,BEER",79,0
8636,1/5/2013,50,"LIQUOR,WINE,BEER",182,0
8669,1/5/2013,51,"LIQUOR,WINE,BEER",329,0
8702,1/5/2013,52,"LIQUOR,WINE,BEER",0,0
8735,1/5/2013,53,"LIQUOR,WINE,BEER",0,0
8768,1/5/2013,54,"LIQUOR,WINE,BEER",37,0
8801,1/5/2013,6,"LIQUOR,WINE,BEER",157,0
8834,1/5/2013,7,"LIQUOR,WINE,BEER",241,0
8867,1/5/2013,8,"LIQUOR,WINE,BEER",186,0
8900,1/5/2013,9,"LIQUOR,WINE,BEER",66,0
8933,1/6/2013,1,"LIQUOR,WINE,BEER",0,0
8966,1/6/2013,10,"LIQUOR,WINE,BEER",0,0
8999,1/6/2013,11,"LIQUOR,WINE,BEER",0,0
9032,1/6/2013,12,"LIQUOR,WINE,BEER",0,0
9065,1/6/2013,13,"LIQUOR,WINE,BEER",0,0
9098,1/6/2013,14,"LIQUOR,WINE,BEER",0,0
9131,1/6/2013,15,"LIQUOR,WINE,BEER",0,0
9164,1/6/2013,16,"LIQUOR,WINE,BEER",0,0
9197,1/6/2013,17,"LIQUOR,WINE,BEER",0,0
9230,1/6/2013,18,"LIQUOR,WINE,BEER",0,0
9263,1/6/2013,19,"LIQUOR,WINE,BEER",0,0
9296,1/6/2013,2,"LIQUOR,WINE,BEER",0,0
9329,1/6/2013,20,"LIQUOR,WINE,BEER",0,0
9362,1/6/2013,21,"LIQUOR,WINE,BEER",0,0
9395,1/6/2013,22,"LIQUOR,WINE,BEER",0,0
9428,1/6/2013,23,"LIQUOR,WINE,BEER",0,0
9461,1/6/2013,24,"LIQUOR,WINE,BEER",0,0
9494,1/6/2013,25,"LIQUOR,WINE,BEER",0,0
9527,1/6/2013,26,"LIQUOR,WINE,BEER",0,0
9560,1/6/2013,27,"LIQUOR,WINE,BEER",0,0
9593,1/6/2013,28,"LIQUOR,WINE,BEER",0,0
9626,1/6/2013,29,"LIQUOR,WINE,BEER",0,0
9659,1/6/2013,3,"LIQUOR,WINE,BEER",0,0
9692,1/6/2013,30,"LIQUOR,WINE,BEER",0,0
9725,1/6/2013,31,"LIQUOR,WINE,BEER",0,0
9758,1/6/2013,32,"LIQUOR,WINE,BEER",0,0
9791,1/6/2013,33,"LIQUOR,WINE,BEER",0,0
9824,1/6/2013,34,"LIQUOR,WINE,BEER",0,0
9857,1/6/2013,35,"LIQUOR,WINE,BEER",0,0
9890,1/6/2013,36,"LIQUOR,WINE,BEER",0,0
9923,1/6/2013,37,"LIQUOR,WINE,BEER",0,0
9956,1/6/2013,38,"LIQUOR,WINE,BEER",0,0
9989,1/6/2013,39,"LIQUOR,WINE,BEER",0,0
10022,1/6/2013,4,"LIQUOR,WINE,BEER",0,0
10055,1/6/2013,40,"LIQUOR,WINE,BEER",0,0
10088,1/6/2013,41,"LIQUOR,WINE,BEER",0,0
10121,1/6/2013,42,"LIQUOR,WINE,BEER",0,0
10154,1/6/2013,43,"LIQUOR,WINE,BEER",0,0
10187,1/6/2013,44,"LIQUOR,WINE,BEER",0,0
10220,1/6/2013,45,"LIQUOR,WINE,BEER",0,0
10253,1/6/2013,46,"LIQUOR,WINE,BEER",0,0
10286,1/6/2013,47,"LIQUOR,WINE,BEER",0,0
10319,1/6/2013,48,"LIQUOR,WINE,BEER",0,0
10352,1/6/2013,49,"LIQUOR,WINE,BEER",0,0
10385,1/6/2013,5,"LIQUOR,WINE,BEER",0,0
10418,1/6/2013,50,"LIQUOR,WINE,BEER",0,0
10451,1/6/2013,51,"LIQUOR,WINE,BEER",0,0
10484,1/6/2013,52,"LIQUOR,WINE,BEER",0,0
10517,1/6/2013,53,"LIQUOR,WINE,BEER",0,0
10550,1/6/2013,54,"LIQUOR,WINE,BEER",0,0
10583,1/6/2013,6,"LIQUOR,WINE,BEER",0,0
10616,1/6/2013,7,"LIQUOR,WINE,BEER",0,0
10649,1/6/2013,8,"LIQUOR,WINE,BEER",0,0
10682,1/6/2013,9,"LIQUOR,WINE,BEER",0,0
10715,1/7/2013,1,"LIQUOR,WINE,BEER",109,0
10748,1/7/2013,10,"LIQUOR,WINE,BEER",1,0
10781,1/7/2013,11,"LIQUOR,WINE,BEER",22,0
10814,1/7/2013,12,"LIQUOR,WINE,BEER",14,0
10847,1/7/2013,13,"LIQUOR,WINE,BEER",7,0
10880,1/7/2013,14,"LIQUOR,WINE,BEER",11,0
10913,1/7/2013,15,"LIQUOR,WINE,BEER",34,0
10946,1/7/2013,16,"LIQUOR,WINE,BEER",9,0
10979,1/7/2013,17,"LIQUOR,WINE,BEER",12,0
11012,1/7/2013,18,"LIQUOR,WINE,BEER",22,0
11045,1/7/2013,19,"LIQUOR,WINE,BEER",10,0
11078,1/7/2013,2,"LIQUOR,WINE,BEER",33,0
11111,1/7/2013,20,"LIQUOR,WINE,BEER",0,0
11144,1/7/2013,21,"LIQUOR,WINE,BEER",0,0
11177,1/7/2013,22,"LIQUOR,WINE,BEER",0,0
11210,1/7/2013,23,"LIQUOR,WINE,BEER",15,0
11243,1/7/2013,24,"LIQUOR,WINE,BEER",60,0
11276,1/7/2013,25,"LIQUOR,WINE,BEER",38,0
11309,1/7/2013,26,"LIQUOR,WINE,BEER",7,0
11342,1/7/2013,27,"LIQUOR,WINE,BEER",26,0
11375,1/7/2013,28,"LIQUOR,WINE,BEER",4,0
11408,1/7/2013,29,"LIQUOR,WINE,BEER",0,0
11441,1/7/2013,3,"LIQUOR,WINE,BEER",106,0
11474,1/7/2013,30,"LIQUOR,WINE,BEER",22,0
11507,1/7/2013,31,"LIQUOR,WINE,BEER",27,0
11540,1/7/2013,32,"LIQUOR,WINE,BEER",24,0
11573,1/7/2013,33,"LIQUOR,WINE,BEER",33,0
11606,1/7/2013,34,"LIQUOR,WINE,BEER",34,0
11639,1/7/2013,35,"LIQUOR,WINE,BEER",9,0
11672,1/7/2013,36,"LIQUOR,WINE,BEER",0,0
11705,1/7/2013,37,"LIQUOR,WINE,BEER",63,0
11738,1/7/2013,38,"LIQUOR,WINE,BEER",52,0
11771,1/7/2013,39,"LIQUOR,WINE,BEER",26,0
11804,1/7/2013,4,"LIQUOR,WINE,BEER",44,0
11837,1/7/2013,40,"LIQUOR,WINE,BEER",2,0
11870,1/7/2013,41,"LIQUOR,WINE,BEER",20,0
11903,1/7/2013,42,"LIQUOR,WINE,BEER",0,0
11936,1/7/2013,43,"LIQUOR,WINE,BEER",84,0
11969,1/7/2013,44,"LIQUOR,WINE,BEER",157,0
12002,1/7/2013,45,"LIQUOR,WINE,BEER",94,0
12035,1/7/2013,46,"LIQUOR,WINE,BEER",56,0
12068,1/7/2013,47,"LIQUOR,WINE,BEER",80,0
12101,1/7/2013,48,"LIQUOR,WINE,BEER",45,0
12134,1/7/2013,49,"LIQUOR,WINE,BEER",56,0
12167,1/7/2013,5,"LIQUOR,WINE,BEER",29,0
12200,1/7/2013,50,"LIQUOR,WINE,BEER",83,0
12233,1/7/2013,51,"LIQUOR,WINE,BEER",72,0
12266,1/7/2013,52,"LIQUOR,WINE,BEER",0,0
12299,1/7/2013,53,"LIQUOR,WINE,BEER",0,0
12332,1/7/2013,54,"LIQUOR,WINE,BEER",11,0
12365,1/7/2013,6,"LIQUOR,WINE,BEER",44,0
12398,1/7/2013,7,"LIQUOR,WINE,BEER",61,0
12431,1/7/2013,8,"LIQUOR,WINE,BEER",83,0
12464,1/7/2013,9,"LIQUOR,WINE,BEER",14,0
12497,1/8/2013,1,"LIQUOR,WINE,BEER",86,0
12530,1/8/2013,10,"LIQUOR,WINE,BEER",10,0
12563,1/8/2013,11,"LIQUOR,WINE,BEER",18,0
12596,1/8/2013,12,"LIQUOR,WINE,BEER",6,0
12629,1/8/2013,13,"LIQUOR,WINE,BEER",17,0
12662,1/8/2013,14,"LIQUOR,WINE,BEER",39,0
12695,1/8/2013,15,"LIQUOR,WINE,BEER",25,0
12728,1/8/2013,16,"LIQUOR,WINE,BEER",17,0
12761,1/8/2013,17,"LIQUOR,WINE,BEER",10,0
12794,1/8/2013,18,"LIQUOR,WINE,BEER",19,0
12827,1/8/2013,19,"LIQUOR,WINE,BEER",5,0
12860,1/8/2013,2,"LIQUOR,WINE,BEER",41,0
12893,1/8/2013,20,"LIQUOR,WINE,BEER",0,0
12926,1/8/2013,21,"LIQUOR,WINE,BEER",0,0
12959,1/8/2013,22,"LIQUOR,WINE,BEER",0,0
12992,1/8/2013,23,"LIQUOR,WINE,BEER",90,0
13025,1/8/2013,24,"LIQUOR,WINE,BEER",47,0
13058,1/8/2013,25,"LIQUOR,WINE,BEER",36,0
13091,1/8/2013,26,"LIQUOR,WINE,BEER",10,0
13124,1/8/2013,27,"LIQUOR,WINE,BEER",44,0
13157,1/8/2013,28,"LIQUOR,WINE,BEER",9,0
13190,1/8/2013,29,"LIQUOR,WINE,BEER",0,0
13223,1/8/2013,3,"LIQUOR,WINE,BEER",113,0
13256,1/8/2013,30,"LIQUOR,WINE,BEER",46,0
13289,1/8/2013,31,"LIQUOR,WINE,BEER",7,0
13322,1/8/2013,32,"LIQUOR,WINE,BEER",4,0
13355,1/8/2013,33,"LIQUOR,WINE,BEER",149,0
13388,1/8/2013,34,"LIQUOR,WINE,BEER",36,0
13421,1/8/2013,35,"LIQUOR,WINE,BEER",8,0
13454,1/8/2013,36,"LIQUOR,WINE,BEER",0,0
13487,1/8/2013,37,"LIQUOR,WINE,BEER",52,0
13520,1/8/2013,38,"LIQUOR,WINE,BEER",36,0
13553,1/8/2013,39,"LIQUOR,WINE,BEER",35,0
13586,1/8/2013,4,"LIQUOR,WINE,BEER",29,0
13619,1/8/2013,40,"LIQUOR,WINE,BEER",4,0
13652,1/8/2013,41,"LIQUOR,WINE,BEER",37,0
13685,1/8/2013,42,"LIQUOR,WINE,BEER",0,0
13718,1/8/2013,43,"LIQUOR,WINE,BEER",27,0
13751,1/8/2013,44,"LIQUOR,WINE,BEER",159,0
13784,1/8/2013,45,"LIQUOR,WINE,BEER",114,0
13817,1/8/2013,46,"LIQUOR,WINE,BEER",50,0
13850,1/8/2013,47,"LIQUOR,WINE,BEER",64,0
13883,1/8/2013,48,"LIQUOR,WINE,BEER",68,0
13916,1/8/2013,49,"LIQUOR,WINE,BEER",66,0
13949,1/8/2013,5,"LIQUOR,WINE,BEER",39,0
13982,1/8/2013,50,"LIQUOR,WINE,BEER",71,0
14015,1/8/2013,51,"LIQUOR,WINE,BEER",59,0
14048,1/8/2013,52,"LIQUOR,WINE,BEER",0,0
14081,1/8/2013,53,"LIQUOR,WINE,BEER",0,0
14114,1/8/2013,54,"LIQUOR,WINE,BEER",7,0
14147,1/8/2013,6,"LIQUOR,WINE,BEER",41,0
14180,1/8/2013,7,"LIQUOR,WINE,BEER",64,0
14213,1/8/2013,8,"LIQUOR,WINE,BEER",63,0
14246,1/8/2013,9,"LIQUOR,WINE,BEER",32,0
14279,1/9/2013,1,"LIQUOR,WINE,BEER",104,0
14312,1/9/2013,10,"LIQUOR,WINE,BEER",5,0
14345,1/9/2013,11,"LIQUOR,WINE,BEER",19,0
14378,1/9/2013,12,"LIQUOR,WINE,BEER",21,0
14411,1/9/2013,13,"LIQUOR,WINE,BEER",9,0
