id,date,store_nbr,family,sales,onpromotion
6002,1/4/2013,27,POULTRY,100.804,0
6035,1/4/2013,28,POULTRY,62.309998,0
6068,1/4/2013,29,POULTRY,0,0
6101,1/4/2013,3,POULTRY,708.721,0
6134,1/4/2013,30,POULTRY,28.050999,0
6167,1/4/2013,31,POULTRY,38.317,0
6200,1/4/2013,32,POULTRY,71.798996,0
6233,1/4/2013,33,POULTRY,80.577,0
6266,1/4/2013,34,POULTRY,96.031,0
6299,1/4/2013,35,POULTRY,22.94,0
6332,1/4/2013,36,POULTRY,0,0
6365,1/4/2013,37,POULTRY,138.403,0
6398,1/4/2013,38,POULTRY,117.752,0
6431,1/4/2013,39,POULTRY,85.044,0
6464,1/4/2013,4,POULTRY,302.945,0
6497,1/4/2013,40,POULTRY,50.507,0
6530,1/4/2013,41,POULTRY,86.754,0
6563,1/4/2013,42,POULTRY,0,0
6596,1/4/2013,43,POULTRY,81.419,0
6629,1/4/2013,44,POULTRY,702.713,0
6662,1/4/2013,45,POULTRY,706.95703,0
6695,1/4/2013,46,POULTRY,827.803,0
6728,1/4/2013,47,POULTRY,670.71497,0
6761,1/4/2013,48,POULTRY,660.216,0
6794,1/4/2013,49,POULTRY,263.772,0
6827,1/4/2013,5,POULTRY,167.29599,0
6860,1/4/2013,50,POULTRY,312.642,0
6893,1/4/2013,51,POULTRY,532.522,0
6926,1/4/2013,52,POULTRY,0,0
6959,1/4/2013,53,POULTRY,0,0
6992,1/4/2013,54,POULTRY,26.743,0
7025,1/4/2013,6,POULTRY,407.44202,0
7058,1/4/2013,7,POULTRY,275.30902,0
7091,1/4/2013,8,POULTRY,309.34,0
7124,1/4/2013,9,POULTRY,332.672,0
7157,1/5/2013,1,POULTRY,212.33301,0
7190,1/5/2013,10,POULTRY,135.59601,0
7223,1/5/2013,11,POULTRY,493.728,0
7256,1/5/2013,12,POULTRY,49.035,0
7289,1/5/2013,13,POULTRY,107.825,0
7322,1/5/2013,14,POULTRY,111.289,0
7355,1/5/2013,15,POULTRY,50.92,0
7388,1/5/2013,16,POULTRY,99.886,0
7421,1/5/2013,17,POULTRY,164.084,0
7454,1/5/2013,18,POULTRY,136.802,0
7487,1/5/2013,19,POULTRY,54.599003,0
7520,1/5/2013,2,POULTRY,383.7,0
7553,1/5/2013,20,POULTRY,0,0
7586,1/5/2013,21,POULTRY,0,0
7619,1/5/2013,22,POULTRY,0,0
7652,1/5/2013,23,POULTRY,236.085,0
7685,1/5/2013,24,POULTRY,368.67502,0
7718,1/5/2013,25,POULTRY,94.679,0
7751,1/5/2013,26,POULTRY,207.019,0
7784,1/5/2013,27,POULTRY,220.367,0
7817,1/5/2013,28,POULTRY,171.873,0
7850,1/5/2013,29,POULTRY,0,0
7883,1/5/2013,3,POULTRY,619.682,0
7916,1/5/2013,30,POULTRY,54.003998,0
7949,1/5/2013,31,POULTRY,7.19,0
7982,1/5/2013,32,POULTRY,61.062,0
8015,1/5/2013,33,POULTRY,150.186,0
8048,1/5/2013,34,POULTRY,100.881004,0
8081,1/5/2013,35,POULTRY,8.738,0
8114,1/5/2013,36,POULTRY,0,0
8147,1/5/2013,37,POULTRY,210.987,0
8180,1/5/2013,38,POULTRY,151.37401,0
8213,1/5/2013,39,POULTRY,144.095,0
8246,1/5/2013,4,POULTRY,319.793,0
8279,1/5/2013,40,POULTRY,74.5,0
8312,1/5/2013,41,POULTRY,70.251,0
8345,1/5/2013,42,POULTRY,0,0
8378,1/5/2013,43,POULTRY,78.641,0
8411,1/5/2013,44,POULTRY,805.392,0
8444,1/5/2013,45,POULTRY,712.476,0
8477,1/5/2013,46,POULTRY,1306.05,0
8510,1/5/2013,47,POULTRY,1025.607,0
8543,1/5/2013,48,POULTRY,1178.729,0
8576,1/5/2013,49,POULTRY,352.806,0
8609,1/5/2013,5,POULTRY,226.044,0
8642,1/5/2013,50,POULTRY,349.517,0
8675,1/5/2013,51,POULTRY,447.893,0
8708,1/5/2013,52,POULTRY,0,0
8741,1/5/2013,53,POULTRY,0,0
8774,1/5/2013,54,POULTRY,31.118,0
8807,1/5/2013,6,POULTRY,587.658,0
8840,1/5/2013,7,POULTRY,273.336,0
8873,1/5/2013,8,POULTRY,317.585,0
8906,1/5/2013,9,POULTRY,510.919,0
8939,1/6/2013,1,POULTRY,73.758,0
8972,1/6/2013,10,POULTRY,161.95401,0
9005,1/6/2013,11,POULTRY,485.642,0
9038,1/6/2013,12,POULTRY,104.775,0
9071,1/6/2013,13,POULTRY,86.294,0
9104,1/6/2013,14,POULTRY,96.003,0
9137,1/6/2013,15,POULTRY,65.050995,0
9170,1/6/2013,16,POULTRY,122.93,0
9203,1/6/2013,17,POULTRY,148.582,0
9236,1/6/2013,18,POULTRY,214.575,0
9269,1/6/2013,19,POULTRY,59.36,0
9302,1/6/2013,2,POULTRY,389.669,0
9335,1/6/2013,20,POULTRY,0,0
9368,1/6/2013,21,POULTRY,0,0
9401,1/6/2013,22,POULTRY,0,0
9434,1/6/2013,23,POULTRY,156.268,0
9467,1/6/2013,24,POULTRY,393.387,0
9500,1/6/2013,25,POULTRY,84.64,0
9533,1/6/2013,26,POULTRY,225.11499,0
9566,1/6/2013,27,POULTRY,294.971,0
9599,1/6/2013,28,POULTRY,244.96901,0
9632,1/6/2013,29,POULTRY,0,0
9665,1/6/2013,3,POULTRY,678.378,0
9698,1/6/2013,30,POULTRY,62.981,0
9731,1/6/2013,31,POULTRY,84.152,0
9764,1/6/2013,32,POULTRY,65.951996,0
9797,1/6/2013,33,POULTRY,189.429,0
9830,1/6/2013,34,POULTRY,117.845,0
9863,1/6/2013,35,POULTRY,27.056,0
9896,1/6/2013,36,POULTRY,0,0
9929,1/6/2013,37,POULTRY,84.018,0
9962,1/6/2013,38,POULTRY,133.782,0
9995,1/6/2013,39,POULTRY,106.045,0
10028,1/6/2013,4,POULTRY,382.21,0
10061,1/6/2013,40,POULTRY,81.648,0
10094,1/6/2013,41,POULTRY,90.483,0
10127,1/6/2013,42,POULTRY,0,0
10160,1/6/2013,43,POULTRY,99.223,0
10193,1/6/2013,44,POULTRY,1144.734,0
10226,1/6/2013,45,POULTRY,1143.047,0
10259,1/6/2013,46,POULTRY,1519.98,0
10292,1/6/2013,47,POULTRY,1380.87,0
10325,1/6/2013,48,POULTRY,1329.034,0
10358,1/6/2013,49,POULTRY,429.779,0
10391,1/6/2013,5,POULTRY,268.455,0
10424,1/6/2013,50,POULTRY,524.591,0
10457,1/6/2013,51,POULTRY,558.325,0
10490,1/6/2013,52,POULTRY,0,0
10523,1/6/2013,53,POULTRY,0,0
10556,1/6/2013,54,POULTRY,43.074,0
10589,1/6/2013,6,POULTRY,763.494,0
10622,1/6/2013,7,POULTRY,242.168,0
10655,1/6/2013,8,POULTRY,358.15698,0
10688,1/6/2013,9,POULTRY,604.244,0
10721,1/7/2013,1,POULTRY,218.293,0
10754,1/7/2013,10,POULTRY,121.348,0
10787,1/7/2013,11,POULTRY,319.433,0
10820,1/7/2013,12,POULTRY,73.586,0
10853,1/7/2013,13,POULTRY,45.690998,0
10886,1/7/2013,14,POULTRY,79.387,0
10919,1/7/2013,15,POULTRY,10.477,0
10952,1/7/2013,16,POULTRY,64.272,0
10985,1/7/2013,17,POULTRY,166.56,0
11018,1/7/2013,18,POULTRY,86.625,0
11051,1/7/2013,19,POULTRY,47.431,0
11084,1/7/2013,2,POULTRY,255.379,0
11117,1/7/2013,20,POULTRY,0,0
11150,1/7/2013,21,POULTRY,0,0
11183,1/7/2013,22,POULTRY,0,0
11216,1/7/2013,23,POULTRY,154.05,0
11249,1/7/2013,24,POULTRY,334.087,0
11282,1/7/2013,25,POULTRY,66.604996,0
11315,1/7/2013,26,POULTRY,148.149,0
11348,1/7/2013,27,POULTRY,206.931,0
11381,1/7/2013,28,POULTRY,54.593,0
11414,1/7/2013,29,POULTRY,0,0
11447,1/7/2013,3,POULTRY,501.715,0
11480,1/7/2013,30,POULTRY,48.177002,0
11513,1/7/2013,31,POULTRY,64.718,0
11546,1/7/2013,32,POULTRY,64.003,0
11579,1/7/2013,33,POULTRY,109.643,0
11612,1/7/2013,34,POULTRY,92.073,0
11645,1/7/2013,35,POULTRY,23.897999,0
11678,1/7/2013,36,POULTRY,0,0
11711,1/7/2013,37,POULTRY,112.826004,0
11744,1/7/2013,38,POULTRY,81.72,0
11777,1/7/2013,39,POULTRY,91.613,0
11810,1/7/2013,4,POULTRY,314.613,0
11843,1/7/2013,40,POULTRY,104.503,0
11876,1/7/2013,41,POULTRY,77.835,0
11909,1/7/2013,42,POULTRY,0,0
11942,1/7/2013,43,POULTRY,90.523,0
11975,1/7/2013,44,POULTRY,616.595,0
12008,1/7/2013,45,POULTRY,701.946,0
12041,1/7/2013,46,POULTRY,644.025,0
12074,1/7/2013,47,POULTRY,703.133,0
12107,1/7/2013,48,POULTRY,632.709,0
12140,1/7/2013,49,POULTRY,243.086,0
12173,1/7/2013,5,POULTRY,156.69,0
12206,1/7/2013,50,POULTRY,317.498,0
12239,1/7/2013,51,POULTRY,364.42,0
12272,1/7/2013,52,POULTRY,0,0
12305,1/7/2013,53,POULTRY,0,0
12338,1/7/2013,54,POULTRY,5.907,0
12371,1/7/2013,6,POULTRY,378.07098,0
12404,1/7/2013,7,POULTRY,395.69202,0
12437,1/7/2013,8,POULTRY,260.945,0
12470,1/7/2013,9,POULTRY,435.082,0
12503,1/8/2013,1,POULTRY,165.968,0
12536,1/8/2013,10,POULTRY,98.938,0
12569,1/8/2013,11,POULTRY,285.949,0
12602,1/8/2013,12,POULTRY,58.344,0
12635,1/8/2013,13,POULTRY,39.642,0
12668,1/8/2013,14,POULTRY,58.902,0
12701,1/8/2013,15,POULTRY,52.568,0
12734,1/8/2013,16,POULTRY,70.969,0
12767,1/8/2013,17,POULTRY,120.25,0
12800,1/8/2013,18,POULTRY,86.721,0
12833,1/8/2013,19,POULTRY,27.175999,0
12866,1/8/2013,2,POULTRY,200.62599,0
12899,1/8/2013,20,POULTRY,0,0
12932,1/8/2013,21,POULTRY,0,0
12965,1/8/2013,22,POULTRY,0,0
12998,1/8/2013,23,POULTRY,135.06999,0
13031,1/8/2013,24,POULTRY,273.16,0
13064,1/8/2013,25,POULTRY,75.885,0
13097,1/8/2013,26,POULTRY,147.541,0
13130,1/8/2013,27,POULTRY,158.283,0
13163,1/8/2013,28,POULTRY,140.81,0
13196,1/8/2013,29,POULTRY,0,0
13229,1/8/2013,3,POULTRY,500.023,0
13262,1/8/2013,30,POULTRY,62.065,0
13295,1/8/2013,31,POULTRY,87.31,0
13328,1/8/2013,32,POULTRY,61.369,0
13361,1/8/2013,33,POULTRY,81.967,0
13394,1/8/2013,34,POULTRY,107.692,0
13427,1/8/2013,35,POULTRY,15.54,0
13460,1/8/2013,36,POULTRY,0,0
13493,1/8/2013,37,POULTRY,107.884,0
13526,1/8/2013,38,POULTRY,73.874,0
13559,1/8/2013,39,POULTRY,67.609,0
13592,1/8/2013,4,POULTRY,302.261,0
13625,1/8/2013,40,POULTRY,72.851,0
13658,1/8/2013,41,POULTRY,66.53,0
13691,1/8/2013,42,POULTRY,0,0
13724,1/8/2013,43,POULTRY,104.17,0
13757,1/8/2013,44,POULTRY,534.395,0
13790,1/8/2013,45,POULTRY,515.814,0
13823,1/8/2013,46,POULTRY,577.779,0
13856,1/8/2013,47,POULTRY,566.67,0
13889,1/8/2013,48,POULTRY,532.901,0
13922,1/8/2013,49,POULTRY,201.37,0
13955,1/8/2013,5,POULTRY,160.536,0
13988,1/8/2013,50,POULTRY,312.98,0
14021,1/8/2013,51,POULTRY,310.719,0
14054,1/8/2013,52,POULTRY,0,0
14087,1/8/2013,53,POULTRY,0,0
14120,1/8/2013,54,POULTRY,22.449,0
14153,1/8/2013,6,POULTRY,338.289,0
14186,1/8/2013,7,POULTRY,206.564,0
14219,1/8/2013,8,POULTRY,163.376,0
14252,1/8/2013,9,POULTRY,372.35098,0
14285,1/9/2013,1,POULTRY,207.27501,0
14318,1/9/2013,10,POULTRY,68.899,0
14351,1/9/2013,11,POULTRY,252.105,0
14384,1/9/2013,12,POULTRY,50.488,0
14417,1/9/2013,13,POULTRY,48.155,0
14450,1/9/2013,14,POULTRY,69.172,0
14483,1/9/2013,15,POULTRY,51.026,0
14516,1/9/2013,16,POULTRY,79.302,0
14549,1/9/2013,17,POULTRY,149.826,0
14582,1/9/2013,18,POULTRY,89.975,0
14615,1/9/2013,19,POULTRY,35.751,0
14648,1/9/2013,2,POULTRY,275.285,0
14681,1/9/2013,20,POULTRY,0,0
14714,1/9/2013,21,POULTRY,0,0
14747,1/9/2013,22,POULTRY,0,0
14780,1/9/2013,23,POULTRY,173.543,0
14813,1/9/2013,24,POULTRY,331.298,0
14846,1/9/2013,25,POULTRY,74.599,0
14879,1/9/2013,26,POULTRY,125.941,0
14912,1/9/2013,27,POULTRY,179.485,0
14945,1/9/2013,28,POULTRY,71.645004,0
14978,1/9/2013,29,POULTRY,0,0
15011,1/9/2013,3,POULTRY,458.435,0
15044,1/9/2013,30,POULTRY,27.856998,0
15077,1/9/2013,31,POULTRY,35.849,0
15110,1/9/2013,32,POULTRY,34.994,0
15143,1/9/2013,33,POULTRY,88.792,0
15176,1/9/2013,34,POULTRY,61.94,0
15209,1/9/2013,35,POULTRY,1.595,0
15242,1/9/2013,36,POULTRY,0,0
15275,1/9/2013,37,POULTRY,122.13,0
15308,1/9/2013,38,POULTRY,70.89,0
15341,1/9/2013,39,POULTRY,46.97,0
15374,1/9/2013,4,POULTRY,229.235,0
15407,1/9/2013,40,POULTRY,52.96,0
15440,1/9/2013,41,POULTRY,43.64,0
15473,1/9/2013,42,POULTRY,0,0
15506,1/9/2013,43,POULTRY,77.434,0
15539,1/9/2013,44,POULTRY,580.199,0
15572,1/9/2013,45,POULTRY,488.184,0
15605,1/9/2013,46,POULTRY,472.999,0
15638,1/9/2013,47,POULTRY,567.529,0
15671,1/9/2013,48,POULTRY,443.882,0
15704,1/9/2013,49,POULTRY,218.56201,0
15737,1/9/2013,5,POULTRY,159.213,0
15770,1/9/2013,50,POULTRY,296.141,0
15803,1/9/2013,51,POULTRY,446.479,0
15836,1/9/2013,52,POULTRY,0,0
15869,1/9/2013,53,POULTRY,0,0
15902,1/9/2013,54,POULTRY,27.335,0
15935,1/9/2013,6,POULTRY,333.046,0
15968,1/9/2013,7,POULTRY,208.512,0
16001,1/9/2013,8,POULTRY,242.306,0
16034,1/9/2013,9,POULTRY,317.421,0
16067,1/10/2013,1,POULTRY,156.072,0
16100,1/10/2013,10,POULTRY,79.508,0
16133,1/10/2013,11,POULTRY,380.337,0
16166,1/10/2013,12,POULTRY,113.428,0
16199,1/10/2013,13,POULTRY,24.557,0
16232,1/10/2013,14,POULTRY,66.107,0
16265,1/10/2013,15,POULTRY,35.265,0
16298,1/10/2013,16,POULTRY,79.922,0
16331,1/10/2013,17,POULTRY,161.845,0
16364,1/10/2013,18,POULTRY,111.055,0
16397,1/10/2013,19,POULTRY,67.536,0
16430,1/10/2013,2,POULTRY,188.69301,0
16463,1/10/2013,20,POULTRY,0,0
16496,1/10/2013,21,POULTRY,0,0
16529,1/10/2013,22,POULTRY,0,0
16562,1/10/2013,23,POULTRY,122.019,0
16595,1/10/2013,24,POULTRY,259.486,0
16628,1/10/2013,25,POULTRY,62.464,0
16661,1/10/2013,26,POULTRY,120.225,0
16694,1/10/2013,27,POULTRY,163.088,0
16727,1/10/2013,28,POULTRY,103.84,0
16760,1/10/2013,29,POULTRY,0,0
16793,1/10/2013,3,POULTRY,360.579,0
16826,1/10/2013,30,POULTRY,83.533005,0
16859,1/10/2013,31,POULTRY,57.625,0
16892,1/10/2013,32,POULTRY,61.748,0
16925,1/10/2013,33,POULTRY,100.785,0
16958,1/10/2013,34,POULTRY,89.457,0
16991,1/10/2013,35,POULTRY,15.203,0
17024,1/10/2013,36,POULTRY,0,0
17057,1/10/2013,37,POULTRY,96.483,0
17090,1/10/2013,38,POULTRY,51.013,0
17123,1/10/2013,39,POULTRY,88.579,0
17156,1/10/2013,4,POULTRY,164.785,0
17189,1/10/2013,40,POULTRY,61.919,0
17222,1/10/2013,41,POULTRY,44.485,0
17255,1/10/2013,42,POULTRY,0,0
17288,1/10/2013,43,POULTRY,74.973,0
17321,1/10/2013,44,POULTRY,430.67398,0
17354,1/10/2013,45,POULTRY,298.82,0
17387,1/10/2013,46,POULTRY,496.567,0
17420,1/10/2013,47,POULTRY,437.706,0
17453,1/10/2013,48,POULTRY,332.568,0
17486,1/10/2013,49,POULTRY,162.229,0
17519,1/10/2013,5,POULTRY,148.281,0
17552,1/10/2013,50,POULTRY,237.72,0
17585,1/10/2013,51,POULTRY,312.898,0
17618,1/10/2013,52,POULTRY,0,0
17651,1/10/2013,53,POULTRY,0,0
17684,1/10/2013,54,POULTRY,10.485,0
17717,1/10/2013,6,POULTRY,218.829,0
17750,1/10/2013,7,POULTRY,183.169,0
17783,1/10/2013,8,POULTRY,129.997,0
17816,1/10/2013,9,POULTRY,351.544,0
17849,1/11/2013,1,POULTRY,179.567,0
17882,1/11/2013,10,POULTRY,58.531,0
17915,1/11/2013,11,POULTRY,304.858,0
17948,1/11/2013,12,POULTRY,53.166,0
17981,1/11/2013,13,POULTRY,102.397,0
18014,1/11/2013,14,POULTRY,35.468,0
18047,1/11/2013,15,POULTRY,36.190002,0
18080,1/11/2013,16,POULTRY,58.977,0
18113,1/11/2013,17,POULTRY,154.738,0
18146,1/11/2013,18,POULTRY,76.113,0
18179,1/11/2013,19,POULTRY,90.422,0
18212,1/11/2013,2,POULTRY,267.267,0
18245,1/11/2013,20,POULTRY,0,0
18278,1/11/2013,21,POULTRY,0,0
18311,1/11/2013,22,POULTRY,0,0
18344,1/11/2013,23,POULTRY,167.39,0
18377,1/11/2013,24,POULTRY,422.542,0
18410,1/11/2013,25,POULTRY,152.911,0
18443,1/11/2013,26,POULTRY,151.459,0
18476,1/11/2013,27,POULTRY,149.817,0
18509,1/11/2013,28,POULTRY,71.215004,0
18542,1/11/2013,29,POULTRY,0,0
18575,1/11/2013,3,POULTRY,513.412,0
18608,1/11/2013,30,POULTRY,52.254,0
18641,1/11/2013,31,POULTRY,37.124,0
18674,1/11/2013,32,POULTRY,56.108,0
18707,1/11/2013,33,POULTRY,94.849,0
18740,1/11/2013,34,POULTRY,63.611,0
18773,1/11/2013,35,POULTRY,11.656,0
18806,1/11/2013,36,POULTRY,0,0
18839,1/11/2013,37,POULTRY,100.463,0
18872,1/11/2013,38,POULTRY,83.622,0
18905,1/11/2013,39,POULTRY,53.086002,0
18938,1/11/2013,4,POULTRY,259.576,0
18971,1/11/2013,40,POULTRY,44.327,0
19004,1/11/2013,41,POULTRY,59.232,0
19037,1/11/2013,42,POULTRY,0,0
19070,1/11/2013,43,POULTRY,81.38,0
19103,1/11/2013,44,POULTRY,661.781,0
19136,1/11/2013,45,POULTRY,649.59,0
19169,1/11/2013,46,POULTRY,562.237,0
19202,1/11/2013,47,POULTRY,726.211,0
19235,1/11/2013,48,POULTRY,429.739,0
19268,1/11/2013,49,POULTRY,214.852,0
19301,1/11/2013,5,POULTRY,150.027,0
19334,1/11/2013,50,POULTRY,202.86101,0
19367,1/11/2013,51,POULTRY,428.191,0
19400,1/11/2013,52,POULTRY,0,0
19433,1/11/2013,53,POULTRY,0,0
19466,1/11/2013,54,POULTRY,22.055,0
19499,1/11/2013,6,POULTRY,452.152,0
