id,date,store_nbr,family,sales,onpromotion
4980,1/3/2013,48,PREPARED FOODS,114.864,0
5013,1/3/2013,49,PREPARED FOODS,182.594,0
5046,1/3/2013,5,PREPARED FOODS,122,0
5079,1/3/2013,50,PREPARED FOODS,156.97,0
5112,1/3/2013,51,PREPARED FOODS,123.921005,0
5145,1/3/2013,52,PREPARED FOODS,0,0
5178,1/3/2013,53,PREPARED FOODS,0,0
5211,1/3/2013,54,PREPARED FOODS,1,0
5244,1/3/2013,6,PREPARED FOODS,71.441,0
5277,1/3/2013,7,PREPARED FOODS,116,0
5310,1/3/2013,8,PREPARED FOODS,153.624,0
5343,1/3/2013,9,PREPARED FOODS,66,0
5376,1/4/2013,1,PREPARED FOODS,67,0
5409,1/4/2013,10,PREPARED FOODS,4,0
5442,1/4/2013,11,PREPARED FOODS,22,0
5475,1/4/2013,12,PREPARED FOODS,13,0
5508,1/4/2013,13,PREPARED FOODS,19,0
5541,1/4/2013,14,PREPARED FOODS,35,0
5574,1/4/2013,15,PREPARED FOODS,29,0
5607,1/4/2013,16,PREPARED FOODS,8,0
5640,1/4/2013,17,PREPARED FOODS,21,0
5673,1/4/2013,18,PREPARED FOODS,17,0
5706,1/4/2013,19,PREPARED FOODS,23,0
5739,1/4/2013,2,PREPARED FOODS,78.303,0
5772,1/4/2013,20,PREPARED FOODS,0,0
5805,1/4/2013,21,PREPARED FOODS,0,0
5838,1/4/2013,22,PREPARED FOODS,0,0
5871,1/4/2013,23,PREPARED FOODS,61,0
5904,1/4/2013,24,PREPARED FOODS,116.019,0
5937,1/4/2013,25,PREPARED FOODS,75.65,0
5970,1/4/2013,26,PREPARED FOODS,26,0
6003,1/4/2013,27,PREPARED FOODS,44.364,0
6036,1/4/2013,28,PREPARED FOODS,30.508,0
6069,1/4/2013,29,PREPARED FOODS,0,0
6102,1/4/2013,3,PREPARED FOODS,378.637,0
6135,1/4/2013,30,PREPARED FOODS,9,0
6168,1/4/2013,31,PREPARED FOODS,3,0
6201,1/4/2013,32,PREPARED FOODS,11,0
6234,1/4/2013,33,PREPARED FOODS,41,0
6267,1/4/2013,34,PREPARED FOODS,32,0
6300,1/4/2013,35,PREPARED FOODS,4,0
6333,1/4/2013,36,PREPARED FOODS,0,0
6366,1/4/2013,37,PREPARED FOODS,190.54001,0
6399,1/4/2013,38,PREPARED FOODS,137.239,0
6432,1/4/2013,39,PREPARED FOODS,32,0
6465,1/4/2013,4,PREPARED FOODS,102.307,0
6498,1/4/2013,40,PREPARED FOODS,18,0
6531,1/4/2013,41,PREPARED FOODS,49.544,0
6564,1/4/2013,42,PREPARED FOODS,0,0
6597,1/4/2013,43,PREPARED FOODS,49,0
6630,1/4/2013,44,PREPARED FOODS,534.318,0
6663,1/4/2013,45,PREPARED FOODS,295.91998,0
6696,1/4/2013,46,PREPARED FOODS,164.802,0
6729,1/4/2013,47,PREPARED FOODS,356.241,0
6762,1/4/2013,48,PREPARED FOODS,147.239,0
6795,1/4/2013,49,PREPARED FOODS,209.419,0
6828,1/4/2013,5,PREPARED FOODS,87,0
6861,1/4/2013,50,PREPARED FOODS,147.385,0
6894,1/4/2013,51,PREPARED FOODS,163.634,0
6927,1/4/2013,52,PREPARED FOODS,0,0
6960,1/4/2013,53,PREPARED FOODS,0,0
6993,1/4/2013,54,PREPARED FOODS,38,0
7026,1/4/2013,6,PREPARED FOODS,157.768,0
7059,1/4/2013,7,PREPARED FOODS,129,0
7092,1/4/2013,8,PREPARED FOODS,238.129,0
7125,1/4/2013,9,PREPARED FOODS,57,0
7158,1/5/2013,1,PREPARED FOODS,66,0
7191,1/5/2013,10,PREPARED FOODS,3,0
7224,1/5/2013,11,PREPARED FOODS,35,0
7257,1/5/2013,12,PREPARED FOODS,23,0
7290,1/5/2013,13,PREPARED FOODS,18,0
7323,1/5/2013,14,PREPARED FOODS,48,0
7356,1/5/2013,15,PREPARED FOODS,28,0
7389,1/5/2013,16,PREPARED FOODS,3,0
7422,1/5/2013,17,PREPARED FOODS,38,0
7455,1/5/2013,18,PREPARED FOODS,58,0
7488,1/5/2013,19,PREPARED FOODS,32,0
7521,1/5/2013,2,PREPARED FOODS,82.112,0
7554,1/5/2013,20,PREPARED FOODS,0,0
7587,1/5/2013,21,PREPARED FOODS,0,0
7620,1/5/2013,22,PREPARED FOODS,0,0
7653,1/5/2013,23,PREPARED FOODS,65,0
7686,1/5/2013,24,PREPARED FOODS,175.776,0
7719,1/5/2013,25,PREPARED FOODS,88.561005,0
7752,1/5/2013,26,PREPARED FOODS,31,0
7785,1/5/2013,27,PREPARED FOODS,95.369995,0
7818,1/5/2013,28,PREPARED FOODS,60.542,0
7851,1/5/2013,29,PREPARED FOODS,0,0
7884,1/5/2013,3,PREPARED FOODS,394.327,0
7917,1/5/2013,30,PREPARED FOODS,16,0
7950,1/5/2013,31,PREPARED FOODS,16,0
7983,1/5/2013,32,PREPARED FOODS,24,0
8016,1/5/2013,33,PREPARED FOODS,52,0
8049,1/5/2013,34,PREPARED FOODS,42,0
8082,1/5/2013,35,PREPARED FOODS,31,0
8115,1/5/2013,36,PREPARED FOODS,0,0
8148,1/5/2013,37,PREPARED FOODS,277.714,0
8181,1/5/2013,38,PREPARED FOODS,143.832,0
8214,1/5/2013,39,PREPARED FOODS,81,0
8247,1/5/2013,4,PREPARED FOODS,131.093,0
8280,1/5/2013,40,PREPARED FOODS,45,0
8313,1/5/2013,41,PREPARED FOODS,66.516,0
8346,1/5/2013,42,PREPARED FOODS,0,0
8379,1/5/2013,43,PREPARED FOODS,20,0
8412,1/5/2013,44,PREPARED FOODS,736.026,0
8445,1/5/2013,45,PREPARED FOODS,341.774,0
8478,1/5/2013,46,PREPARED FOODS,297.099,0
8511,1/5/2013,47,PREPARED FOODS,330.996,0
8544,1/5/2013,48,PREPARED FOODS,218.101,0
8577,1/5/2013,49,PREPARED FOODS,278.363,0
8610,1/5/2013,5,PREPARED FOODS,80,0
8643,1/5/2013,50,PREPARED FOODS,280.224,0
8676,1/5/2013,51,PREPARED FOODS,219.774,0
8709,1/5/2013,52,PREPARED FOODS,0,0
8742,1/5/2013,53,PREPARED FOODS,0,0
8775,1/5/2013,54,PREPARED FOODS,32,0
8808,1/5/2013,6,PREPARED FOODS,175.267,0
8841,1/5/2013,7,PREPARED FOODS,139,0
8874,1/5/2013,8,PREPARED FOODS,326.60602,0
8907,1/5/2013,9,PREPARED FOODS,84,0
8940,1/6/2013,1,PREPARED FOODS,25,0
8973,1/6/2013,10,PREPARED FOODS,10,0
9006,1/6/2013,11,PREPARED FOODS,45,0
9039,1/6/2013,12,PREPARED FOODS,30,0
9072,1/6/2013,13,PREPARED FOODS,16,0
9105,1/6/2013,14,PREPARED FOODS,36,0
9138,1/6/2013,15,PREPARED FOODS,19,0
9171,1/6/2013,16,PREPARED FOODS,61,0
9204,1/6/2013,17,PREPARED FOODS,38,0
9237,1/6/2013,18,PREPARED FOODS,64,0
9270,1/6/2013,19,PREPARED FOODS,41,0
9303,1/6/2013,2,PREPARED FOODS,119.359,0
9336,1/6/2013,20,PREPARED FOODS,0,0
9369,1/6/2013,21,PREPARED FOODS,0,0
9402,1/6/2013,22,PREPARED FOODS,0,0
9435,1/6/2013,23,PREPARED FOODS,51,0
9468,1/6/2013,24,PREPARED FOODS,149.712,0
9501,1/6/2013,25,PREPARED FOODS,42.918,0
9534,1/6/2013,26,PREPARED FOODS,28,0
9567,1/6/2013,27,PREPARED FOODS,138.849,0
9600,1/6/2013,28,PREPARED FOODS,75.127,0
9633,1/6/2013,29,PREPARED FOODS,0,0
9666,1/6/2013,3,PREPARED FOODS,462.779,0
9699,1/6/2013,30,PREPARED FOODS,31,0
9732,1/6/2013,31,PREPARED FOODS,53,0
9765,1/6/2013,32,PREPARED FOODS,23,0
9798,1/6/2013,33,PREPARED FOODS,61,0
9831,1/6/2013,34,PREPARED FOODS,54,0
9864,1/6/2013,35,PREPARED FOODS,13,0
9897,1/6/2013,36,PREPARED FOODS,0,0
9930,1/6/2013,37,PREPARED FOODS,189.299,0
9963,1/6/2013,38,PREPARED FOODS,226.927,0
9996,1/6/2013,39,PREPARED FOODS,47,0
10029,1/6/2013,4,PREPARED FOODS,144.254,0
10062,1/6/2013,40,PREPARED FOODS,20,0
10095,1/6/2013,41,PREPARED FOODS,108.525,0
10128,1/6/2013,42,PREPARED FOODS,0,0
10161,1/6/2013,43,PREPARED FOODS,43,0
10194,1/6/2013,44,PREPARED FOODS,800.997,0
10227,1/6/2013,45,PREPARED FOODS,298.05402,0
10260,1/6/2013,46,PREPARED FOODS,362.327,0
10293,1/6/2013,47,PREPARED FOODS,343.93298,0
10326,1/6/2013,48,PREPARED FOODS,258.729,0
10359,1/6/2013,49,PREPARED FOODS,323.05,0
10392,1/6/2013,5,PREPARED FOODS,147,0
10425,1/6/2013,50,PREPARED FOODS,248.79599,0
10458,1/6/2013,51,PREPARED FOODS,192.267,0
10491,1/6/2013,52,PREPARED FOODS,0,0
10524,1/6/2013,53,PREPARED FOODS,0,0
10557,1/6/2013,54,PREPARED FOODS,58,0
10590,1/6/2013,6,PREPARED FOODS,212.269,0
10623,1/6/2013,7,PREPARED FOODS,150,0
10656,1/6/2013,8,PREPARED FOODS,289.544,0
10689,1/6/2013,9,PREPARED FOODS,82,0
10722,1/7/2013,1,PREPARED FOODS,48,0
10755,1/7/2013,10,PREPARED FOODS,15,0
10788,1/7/2013,11,PREPARED FOODS,15,0
10821,1/7/2013,12,PREPARED FOODS,17,0
10854,1/7/2013,13,PREPARED FOODS,16,0
10887,1/7/2013,14,PREPARED FOODS,62,0
10920,1/7/2013,15,PREPARED FOODS,19,0
10953,1/7/2013,16,PREPARED FOODS,42,0
10986,1/7/2013,17,PREPARED FOODS,50,0
11019,1/7/2013,18,PREPARED FOODS,47,0
11052,1/7/2013,19,PREPARED FOODS,11,0
11085,1/7/2013,2,PREPARED FOODS,46.316,0
11118,1/7/2013,20,PREPARED FOODS,0,0
11151,1/7/2013,21,PREPARED FOODS,0,0
11184,1/7/2013,22,PREPARED FOODS,0,0
11217,1/7/2013,23,PREPARED FOODS,42,0
11250,1/7/2013,24,PREPARED FOODS,104.85,0
11283,1/7/2013,25,PREPARED FOODS,20.953,0
11316,1/7/2013,26,PREPARED FOODS,12,0
11349,1/7/2013,27,PREPARED FOODS,20,0
11382,1/7/2013,28,PREPARED FOODS,21.521,0
11415,1/7/2013,29,PREPARED FOODS,0,0
11448,1/7/2013,3,PREPARED FOODS,254.176,0
11481,1/7/2013,30,PREPARED FOODS,26,0
11514,1/7/2013,31,PREPARED FOODS,56,0
11547,1/7/2013,32,PREPARED FOODS,19,0
11580,1/7/2013,33,PREPARED FOODS,24,0
11613,1/7/2013,34,PREPARED FOODS,36,0
11646,1/7/2013,35,PREPARED FOODS,12,0
11679,1/7/2013,36,PREPARED FOODS,0,0
11712,1/7/2013,37,PREPARED FOODS,126.679,0
11745,1/7/2013,38,PREPARED FOODS,117,0
11778,1/7/2013,39,PREPARED FOODS,55,0
11811,1/7/2013,4,PREPARED FOODS,46,0
11844,1/7/2013,40,PREPARED FOODS,31,0
11877,1/7/2013,41,PREPARED FOODS,45.628,0
11910,1/7/2013,42,PREPARED FOODS,0,0
11943,1/7/2013,43,PREPARED FOODS,30,0
11976,1/7/2013,44,PREPARED FOODS,428.161,0
12009,1/7/2013,45,PREPARED FOODS,168.082,0
12042,1/7/2013,46,PREPARED FOODS,156.802,0
12075,1/7/2013,47,PREPARED FOODS,233.419,0
12108,1/7/2013,48,PREPARED FOODS,107.75,0
12141,1/7/2013,49,PREPARED FOODS,173.411,0
12174,1/7/2013,5,PREPARED FOODS,83,0
12207,1/7/2013,50,PREPARED FOODS,166.50299,0
12240,1/7/2013,51,PREPARED FOODS,116.176,0
12273,1/7/2013,52,PREPARED FOODS,0,0
12306,1/7/2013,53,PREPARED FOODS,0,0
12339,1/7/2013,54,PREPARED FOODS,15,0
12372,1/7/2013,6,PREPARED FOODS,105.191,0
12405,1/7/2013,7,PREPARED FOODS,169,0
12438,1/7/2013,8,PREPARED FOODS,197.144,0
12471,1/7/2013,9,PREPARED FOODS,31,0
12504,1/8/2013,1,PREPARED FOODS,40,0
12537,1/8/2013,10,PREPARED FOODS,9,0
12570,1/8/2013,11,PREPARED FOODS,11,0
12603,1/8/2013,12,PREPARED FOODS,28,0
12636,1/8/2013,13,PREPARED FOODS,25,0
12669,1/8/2013,14,PREPARED FOODS,51,0
12702,1/8/2013,15,PREPARED FOODS,16,0
12735,1/8/2013,16,PREPARED FOODS,20,0
12768,1/8/2013,17,PREPARED FOODS,34,0
12801,1/8/2013,18,PREPARED FOODS,38,0
12834,1/8/2013,19,PREPARED FOODS,44,0
12867,1/8/2013,2,PREPARED FOODS,71.665,0
12900,1/8/2013,20,PREPARED FOODS,0,0
12933,1/8/2013,21,PREPARED FOODS,0,0
12966,1/8/2013,22,PREPARED FOODS,0,0
12999,1/8/2013,23,PREPARED FOODS,35,0
13032,1/8/2013,24,PREPARED FOODS,108.32,0
13065,1/8/2013,25,PREPARED FOODS,31.923,0
13098,1/8/2013,26,PREPARED FOODS,25,0
13131,1/8/2013,27,PREPARED FOODS,49.135002,0
13164,1/8/2013,28,PREPARED FOODS,40.217,0
13197,1/8/2013,29,PREPARED FOODS,0,0
13230,1/8/2013,3,PREPARED FOODS,256.757,0
13263,1/8/2013,30,PREPARED FOODS,19,0
13296,1/8/2013,31,PREPARED FOODS,35,0
13329,1/8/2013,32,PREPARED FOODS,16,0
13362,1/8/2013,33,PREPARED FOODS,32,0
13395,1/8/2013,34,PREPARED FOODS,39,0
13428,1/8/2013,35,PREPARED FOODS,9,0
13461,1/8/2013,36,PREPARED FOODS,0,0
13494,1/8/2013,37,PREPARED FOODS,113.331,0
13527,1/8/2013,38,PREPARED FOODS,120.675,0
13560,1/8/2013,39,PREPARED FOODS,40,0
13593,1/8/2013,4,PREPARED FOODS,83.46,0
13626,1/8/2013,40,PREPARED FOODS,23,0
13659,1/8/2013,41,PREPARED FOODS,51.495003,0
13692,1/8/2013,42,PREPARED FOODS,0,0
13725,1/8/2013,43,PREPARED FOODS,38,0
13758,1/8/2013,44,PREPARED FOODS,381.57,0
13791,1/8/2013,45,PREPARED FOODS,219.72,0
13824,1/8/2013,46,PREPARED FOODS,145.17801,0
13857,1/8/2013,47,PREPARED FOODS,183.351,0
13890,1/8/2013,48,PREPARED FOODS,91.837,0
13923,1/8/2013,49,PREPARED FOODS,170.548,0
13956,1/8/2013,5,PREPARED FOODS,86,0
13989,1/8/2013,50,PREPARED FOODS,126.553,0
14022,1/8/2013,51,PREPARED FOODS,112.839005,0
14055,1/8/2013,52,PREPARED FOODS,0,0
14088,1/8/2013,53,PREPARED FOODS,0,0
14121,1/8/2013,54,PREPARED FOODS,45,0
14154,1/8/2013,6,PREPARED FOODS,126.293,0
14187,1/8/2013,7,PREPARED FOODS,124,0
14220,1/8/2013,8,PREPARED FOODS,163.103,0
14253,1/8/2013,9,PREPARED FOODS,26,0
14286,1/9/2013,1,PREPARED FOODS,53,0
14319,1/9/2013,10,PREPARED FOODS,8,0
14352,1/9/2013,11,PREPARED FOODS,10,0
14385,1/9/2013,12,PREPARED FOODS,20,0
14418,1/9/2013,13,PREPARED FOODS,20,0
14451,1/9/2013,14,PREPARED FOODS,46,0
14484,1/9/2013,15,PREPARED FOODS,12,0
14517,1/9/2013,16,PREPARED FOODS,39,0
14550,1/9/2013,17,PREPARED FOODS,31,0
14583,1/9/2013,18,PREPARED FOODS,41,0
14616,1/9/2013,19,PREPARED FOODS,7,0
14649,1/9/2013,2,PREPARED FOODS,61.961,0
14682,1/9/2013,20,PREPARED FOODS,0,0
14715,1/9/2013,21,PREPARED FOODS,0,0
14748,1/9/2013,22,PREPARED FOODS,0,0
14781,1/9/2013,23,PREPARED FOODS,61,0
14814,1/9/2013,24,PREPARED FOODS,120.804,0
14847,1/9/2013,25,PREPARED FOODS,37.871002,0
14880,1/9/2013,26,PREPARED FOODS,19,0
14913,1/9/2013,27,PREPARED FOODS,63.15,0
14946,1/9/2013,28,PREPARED FOODS,35.374,0
14979,1/9/2013,29,PREPARED FOODS,0,0
15012,1/9/2013,3,PREPARED FOODS,196.796,0
15045,1/9/2013,30,PREPARED FOODS,9,0
15078,1/9/2013,31,PREPARED FOODS,16,0
15111,1/9/2013,32,PREPARED FOODS,14,0
15144,1/9/2013,33,PREPARED FOODS,28,0
15177,1/9/2013,34,PREPARED FOODS,27,0
15210,1/9/2013,35,PREPARED FOODS,8,0
15243,1/9/2013,36,PREPARED FOODS,0,0
15276,1/9/2013,37,PREPARED FOODS,196.456,0
15309,1/9/2013,38,PREPARED FOODS,157.245,0
15342,1/9/2013,39,PREPARED FOODS,43,0
15375,1/9/2013,4,PREPARED FOODS,65.662,0
15408,1/9/2013,40,PREPARED FOODS,31,0
15441,1/9/2013,41,PREPARED FOODS,33.31,0
15474,1/9/2013,42,PREPARED FOODS,0,0
15507,1/9/2013,43,PREPARED FOODS,45,0
15540,1/9/2013,44,PREPARED FOODS,499.402,0
15573,1/9/2013,45,PREPARED FOODS,246.613,0
15606,1/9/2013,46,PREPARED FOODS,131.712,0
15639,1/9/2013,47,PREPARED FOODS,263.467,0
15672,1/9/2013,48,PREPARED FOODS,99.25,0
15705,1/9/2013,49,PREPARED FOODS,216.993,0
15738,1/9/2013,5,PREPARED FOODS,92,0
15771,1/9/2013,50,PREPARED FOODS,131.344,0
15804,1/9/2013,51,PREPARED FOODS,201.768,0
15837,1/9/2013,52,PREPARED FOODS,0,0
15870,1/9/2013,53,PREPARED FOODS,0,0
15903,1/9/2013,54,PREPARED FOODS,48,0
15936,1/9/2013,6,PREPARED FOODS,135.72,0
15969,1/9/2013,7,PREPARED FOODS,136,0
16002,1/9/2013,8,PREPARED FOODS,212.002,0
16035,1/9/2013,9,PREPARED FOODS,24,0
16068,1/10/2013,1,PREPARED FOODS,66,0
16101,1/10/2013,10,PREPARED FOODS,11,0
16134,1/10/2013,11,PREPARED FOODS,16,0
16167,1/10/2013,12,PREPARED FOODS,27,0
16200,1/10/2013,13,PREPARED FOODS,15,0
16233,1/10/2013,14,PREPARED FOODS,13,0
16266,1/10/2013,15,PREPARED FOODS,23,0
16299,1/10/2013,16,PREPARED FOODS,44,0
16332,1/10/2013,17,PREPARED FOODS,40,0
16365,1/10/2013,18,PREPARED FOODS,40,0
16398,1/10/2013,19,PREPARED FOODS,35,0
16431,1/10/2013,2,PREPARED FOODS,60.527,0
16464,1/10/2013,20,PREPARED FOODS,0,0
16497,1/10/2013,21,PREPARED FOODS,0,0
16530,1/10/2013,22,PREPARED FOODS,0,0
16563,1/10/2013,23,PREPARED FOODS,46,0
16596,1/10/2013,24,PREPARED FOODS,134.295,0
16629,1/10/2013,25,PREPARED FOODS,27.29,0
16662,1/10/2013,26,PREPARED FOODS,25,0
16695,1/10/2013,27,PREPARED FOODS,50.123,0
16728,1/10/2013,28,PREPARED FOODS,39.794,0
16761,1/10/2013,29,PREPARED FOODS,0,0
16794,1/10/2013,3,PREPARED FOODS,293.314,0
16827,1/10/2013,30,PREPARED FOODS,6,0
16860,1/10/2013,31,PREPARED FOODS,24,0
16893,1/10/2013,32,PREPARED FOODS,4,0
16926,1/10/2013,33,PREPARED FOODS,44,0
16959,1/10/2013,34,PREPARED FOODS,27,0
16992,1/10/2013,35,PREPARED FOODS,10,0
17025,1/10/2013,36,PREPARED FOODS,0,0
17058,1/10/2013,37,PREPARED FOODS,156.57,0
17091,1/10/2013,38,PREPARED FOODS,133.33499,0
17124,1/10/2013,39,PREPARED FOODS,71,0
17157,1/10/2013,4,PREPARED FOODS,63.763,0
17190,1/10/2013,40,PREPARED FOODS,22,0
17223,1/10/2013,41,PREPARED FOODS,25.764,0
17256,1/10/2013,42,PREPARED FOODS,0,0
17289,1/10/2013,43,PREPARED FOODS,30,0
